Time,AnaR2,AnaR6,AnaR12,test,Ther_TG_1.0_8.0,UTSR6_TG_0.5_7.0,UTSR6_TG_0.5_7.5,UTSR12_TG_0.5_8.5,UTSR12_TG_0.5_9.0,UTSR2_TG_0.5_4.5,UTSR2_TG_0.5_5.0,XYLR6_TG_1.0_7.0,XYLR6_TG_2.0_7.0,XYLR9_TG_0.5_10.0,XYLR2_TG_0.5_10.0
8/11/2011,0.00000,0.00000,400.00,,,0.686955128,0.648014881,0.532721354,0.507507353,0.942020833,0.894393519,,,,
9/11/2011,,,,,,0.829817308,0.782458333,0.674557292,0.646852941,0.67384375,0.702875,,,,
10/11/2011,,,,,,0.684804487,0.660568452,0.552700521,0.528252451,0.655390625,0.641731481,,,,
11/11/2011,,,,,,0.436794872,0.483151786,0.399669271,0.395622549,0.254119792,0.314712963,,,,
12/11/2011,,,,,,0.177288462,0.258279762,0.429388021,0.41667402,0.664546875,0.686699074,,,,
13/11/2011,,,,,,0.325814103,0.398095238,0.364513021,0.359203431,0.39190625,0.505828704,,,,
14/11/2011,,,,,,0.478971154,0.489294643,0.496520833,0.496409314,0.66290625,0.640888889,,,,
15/11/2011,0.00000,0.00000,0.00,,,0.290137821,0.354080357,0.433726563,0.43075,0.25071875,0.300851852,,,,
16/11/2011,,,,,,0.158855769,0.178833333,0.23290625,0.309705882,0.378463542,0.408518519,,,,
17/11/2011,,,,,,0.230041667,0.236217262,0.197697917,0.262882353,0.037708333,0.048092593,,,,
18/11/2011,,,,,,0.140323718,0.196654762,0.222169271,0.279855392,0.202588542,0.20974537,,,,
19/11/2011,,,,,,0.257326923,0.282014881,0.233085938,0.327948529,0.577364583,0.532842593,,,,
20/11/2011,,,,,,0.275737179,0.276744048,0.284856771,0.35157598,0.508125,0.472023148,,,,
21/11/2011,,,,,,0.105714744,0.122464286,0.268278646,0.277441176,0.066494792,0.121518519,,,,
22/11/2011,0.00000,30.00000,0.00,,,0.133769231,0.156,0.162309896,0.203272059,0.078385417,0.080722222,,,,
23/11/2011,,,,,,0.08675641,0.09225,0.001989583,0.009387255,0.01325,0.01799537,,,,
24/11/2011,,,,,,0.025217949,0.0313125,0.007052083,0.009578431,0.010708333,0.013388889,,,,
25/11/2011,,,,,,0.013798077,0.006383929,0.010328125,0.012639706,0.019052083,0.022583333,,,,
26/11/2011,,,,,,0.051464744,0.053782738,0.049044271,0.048921569,0.108453125,0.109027778,,,,
27/11/2011,,,,,,0.079349359,0.0768125,0.051382813,0.057446078,0.225640625,0.290291667,,,,
28/11/2011,,,,,,0.238227564,0.229684524,0.078578125,0.080987745,0.412322917,0.453018519,,,,
29/11/2011,0.00000,0.00000,0.00,,,0.207842949,0.209324405,0.084802083,0.086455882,0.416276042,0.440759259,,,,
30/11/2011,,,,,,0.286032051,0.263172619,0.140710938,0.143904412,0.388770833,0.391212963,,,,
1/12/2011,,,,,,0.05813141,0.051764881,0.039625,0.044362745,0.049046875,0.054138889,,,,
2/12/2011,,,,,,0.056528846,0.052342262,0.014997396,0.016580882,0.035692708,0.037027778,,,,
3/12/2011,,,,,,0.117849359,0.109422619,0.06959375,0.069965686,0.335942708,0.331449074,,,,
4/12/2011,,,,,,0.065041667,0.055488095,0.028963542,0.030487745,0.247234375,0.251203704,,,,
5/12/2011,,,,,,0.05524359,0.046425595,0.019007812,0.021169118,0.03884375,0.040689815,,,,
6/12/2011,0.00000,0.00000,0.00,,,0.044862179,0.037279762,0.016572917,0.019909314,0.060942708,0.082462963,,,,
7/12/2011,,,,,,0.022032051,0.016410714,0.007463542,0.011877451,0.022984375,0.02674537,,,,
8/12/2011,,,,,,0.060048077,0.053116071,0.026619792,0.028686275,0.109177083,0.111055556,,,,
9/12/2011,,,,,,0.060522436,0.057696429,0.045625,0.048245098,0.193270833,0.253509259,,,,
10/12/2011,,,,,,0.089240385,0.085264881,0.054401042,0.055509804,0.379182292,0.408180556,,,,
11/12/2011,,,,,,0.308865385,0.285464286,0.130726563,0.129411765,0.522921875,0.522157407,,,,
12/12/2011,,,,,,0.072666667,0.062907738,0.061869792,0.061980392,0.150317708,0.159523148,,,,
13/12/2011,0.00000,0.00000,0.00,,,0.033961538,0.027642857,0.013325521,0.016161765,0.0223125,0.026143519,,,,
14/12/2011,,,,,,0.044602564,0.037139881,0.008263021,0.009767157,0.034963542,0.035166667,,,,
15/12/2011,,,,,,0.083737179,0.073997024,0.046078125,0.045752451,0.164375,0.164527778,,,,
16/12/2011,,,,,,0.089301282,0.082657738,0.027510417,0.03245098,0.202354167,0.215287037,,,,
17/12/2011,,,,,,0.111141026,0.113241071,0.045236979,0.051990196,0.127854167,0.162842593,,,,
18/12/2011,,,,,,0.063875,0.095610119,0.075502604,0.079019608,0.252234375,0.251944444,,,,
19/12/2011,,,,,,0.118897436,0.108050595,0.059494792,0.064306373,0.285375,0.264421296,,,,
20/12/2011,0.00000,0.00000,0.00,,,0.090307692,0.083702381,0.046533854,0.055737745,0.121869792,0.126638889,,,,
21/12/2011,,,,,,0.143474359,0.138758929,0.054203125,0.058056373,0.115005208,0.121967593,,,,
22/12/2011,,,,,,0.136647436,0.130809524,0.049447917,0.058254902,0.087880208,0.110810185,,,,
23/12/2011,,,,,,0.253496795,0.238166667,0.105200521,0.117470588,0.263807292,0.260041667,,,,
24/12/2011,,,,,,0.216445513,0.223217262,0.121179688,0.132284314,0.521338542,0.489236111,,,,
25/12/2011,,,,,,0.288852564,0.296348214,0.113989583,0.12825,0.633921875,0.60475463,,,,
26/12/2011,,,,,,0.215439103,0.297208333,0.218302083,0.222066176,0.536005208,0.496990741,,,,
27/12/2011,,,,,,0.047320513,0.041369048,0.055028646,0.059257353,0.1195625,0.124180556,,,,
28/12/2011,0.00000,0.00000,0.00,,,0.106538462,0.095217262,0.034697917,0.045112745,0.047453125,0.048412037,,,,
29/12/2011,,,,,,0.079,0.077127976,0.014520833,0.017901961,0.04446875,0.045087963,,,,
30/12/2011,,,,,,0.083134615,0.076059524,0.030153646,0.033379902,0.109276042,0.119277778,,,,
31/12/2011,,,,,,0.133333333,0.121095238,0.054143229,0.059840686,0.1690625,0.183444444,,,,
1/01/2012,,,,,,0.264057692,0.245622024,0.137830729,0.136370098,0.561864583,0.510773148,,,,
2/01/2012,,,,,,0.365336538,0.357095238,0.126346354,0.133289216,0.595208333,0.547296296,,,,
3/01/2012,,,,,,0.381929487,0.361193452,0.155940104,0.159539216,0.527338542,0.487421296,,,,
4/01/2012,0.00000,0.00000,0.00,,,0.337339744,0.343857143,0.266138021,0.283404412,0.54578125,0.523851852,,,,
5/01/2012,,,,,,0.104839744,0.09877381,0.11003125,0.118002451,0.113395833,0.135462963,,,,
6/01/2012,,,,,,0.064025641,0.055434524,0.069419271,0.077004902,0.094625,0.092041667,,,,
7/01/2012,,,,,,0.203945513,0.194321429,0.094484375,0.094818627,0.33959375,0.316449074,,,,
8/01/2012,,,,,,0.206945513,0.190779762,0.118234375,0.115345588,0.465729167,0.425675926,,,,
9/01/2012,,,,,,0.136788462,0.128952381,0.127151042,0.130110294,0.324739583,0.342027778,,,,
10/01/2012,0.00000,0.00000,0.00,,,0.145413462,0.141068452,0.195341146,0.19125,0.358484375,0.4055,,,,
11/01/2012,,,,,,0.061259615,0.05508631,0.061393229,0.071720588,0.358328125,0.345601852,,,,
12/01/2012,,,,,,0.065823718,0.055508929,0.025145833,0.026747549,0.070041667,0.089569444,,,,
13/01/2012,,,,,,0.122429487,0.113270833,0.077703125,0.077620098,0.24840625,0.234347222,,,,
14/01/2012,,,,,,0.060512821,0.054529762,0.014932292,0.016291667,0.227354167,0.228828704,,,,
15/01/2012,,,,,,0.033150641,0.026321429,0.021981771,0.023110294,0.233135417,0.228981481,,,,
16/01/2012,,,,,,0.042022436,0.03327381,0.017854167,0.01935049,0.240583333,0.250041667,,,,
17/01/2012,0.00000,0.00000,0.00,,,0.045596154,0.038425595,0.025794271,0.026281863,0.230552083,0.231375,,,,
18/01/2012,,,,,,0.118778846,0.103985119,0.078153646,0.074791667,0.35409375,0.341986111,,,,
19/01/2012,,,,,,0.123163462,0.113220238,0.077786458,0.080482843,0.417494792,0.439296296,,,,
20/01/2012,,,,,,0.135176282,0.131997024,0.066804687,0.080458333,0.232171875,0.28400463,,,,
21/01/2012,,,,,,0.196060897,0.19053869,0.11990625,0.125705882,0.371317708,0.361217593,,,,
22/01/2012,,,,,,0.152224359,0.143505952,0.020539062,0.021335784,0.037755208,0.053967593,,,,
23/01/2012,,,,,,0.050073718,0.044854167,0.013596354,0.01345098,0.07225,0.074430556,,,,
24/01/2012,20.00000,0.00000,0.00,,,0.025548077,0.017247024,0.011005208,0.012017157,0.135869792,0.132527778,,,,
25/01/2012,,,,,,0.007634615,-0.000151786,0.00225,0.002117647,0.078671875,0.091189815,,,,
26/01/2012,,,,,,0.024907051,0.018238095,0.021945313,0.021125,0.080411458,0.079740741,,,,
27/01/2012,,,,,,0.071605769,0.068714286,0.034744792,0.03820098,0.242901042,0.244467593,,,,
28/01/2012,,,,,,0.042961538,0.039517857,0.026408854,0.026936275,0.341651042,0.324305556,,,,
29/01/2012,,,,,,0.031612179,0.022943452,0.016005208,0.017073529,0.148057292,0.166032407,,,,
30/01/2012,,,,,,0.124852564,0.114779762,0.081216146,0.079220588,0.201369792,0.198101852,,,,
31/01/2012,900.00000,0.00000,0.00,,,0.122746795,0.108276786,0.128955729,0.12829902,0.205875,0.214824074,,,,
1/02/2012,,,,,,0.012394231,0.006985119,0.028236979,0.034340686,0.012359375,0.017134259,,,,
2/02/2012,,,,,,0.006637821,-0.000794643,0.001692708,0.001416667,0.018052083,0.022638889,,,,
3/02/2012,,,,,,0.041371795,0.03233631,0.016625,0.015223039,0.192427083,0.346175926,,,,
4/02/2012,,,,,,0.092080128,0.080574405,0.067356771,0.07270098,0.210098958,0.616875,,,,
5/02/2012,,,,,,0.296339744,0.2741875,0.139171875,0.144480392,0.510494792,0.667703704,,,,
6/02/2012,,,,,,0.194160256,0.189845238,0.072221354,0.080473039,0.328505208,0.390162037,,,,
7/02/2012,0.00000,0.00000,0.00,,,0.050554487,0.043872024,0.005846354,0.005678922,0.015244792,0.01937037,,,,
8/02/2012,,,,,,0.077320513,0.067577381,0.028208333,0.029563725,0.075598958,0.086837963,,,,
9/02/2012,,,,,,0.108634615,0.102479167,0.05115625,0.053656863,0.270963542,0.288064815,,,,
10/02/2012,,,,,,0.048464744,0.041130952,0.020726563,0.020683824,0.112989583,0.136064815,,,,
11/02/2012,,,,,,0.080605769,0.068482143,0.062552083,0.059997549,0.130302083,0.144527778,,,,
12/02/2012,,,,,,0.142830128,0.128758929,0.112820313,0.107892157,0.301239583,0.313523148,,,,
13/02/2012,,,,,,0.183855769,0.172389881,0.128940104,0.128257353,0.478526042,0.472347222,,,,
14/02/2012,0.00000,0.00000,15.00,,,0.108769231,0.098255952,0.099364583,0.101784314,0.400041667,0.41312037,,,,
15/02/2012,,,,,,0.161814103,0.151443452,0.106382813,0.103318627,0.439723958,0.504226852,,,,
16/02/2012,,,,,,0.210580128,0.211125,0.105028646,0.113504902,0.527322917,0.520351852,,,,
17/02/2012,,,,,,0.303573718,0.294261905,0.139317708,0.136607843,0.494557292,0.477925926,,,,
18/02/2012,,,,,,0.179016026,0.175360119,0.125721354,0.12602451,0.435520833,0.469777778,,,,
19/02/2012,,,,,,0.400294872,0.371854167,0.187890625,0.188360294,0.390979167,0.468699074,,,,
20/02/2012,,,,,,0.237448718,0.237488095,0.169690104,0.164073529,0.467635417,0.475263889,,,,
21/02/2012,0.00000,0.00000,0.00,,,0.098272436,0.085467262,0.04865625,0.058816176,0.075052083,0.092694444,,,,
22/02/2012,,,,,,0.07925,0.07278869,0.031955729,0.034098039,0.032744792,0.035449074,,,,
23/02/2012,,,,,,0.236153846,0.215830357,0.125627604,0.12522549,0.316635417,0.290981481,,,,
24/02/2012,,,,,,0.271762821,0.273446429,0.172671875,0.167411765,0.492536458,0.446490741,,,,
25/02/2012,,,,,,0.154262821,0.179002976,0.047226563,0.047235294,0.367421875,0.345842593,,,,
26/02/2012,,,,,,0.088804487,0.081440476,0.086333333,0.08154902,0.122375,0.126699074,,,,
27/02/2012,,,,,,0.158842949,0.142098214,0.097690104,0.092186275,0.263885417,0.248060185,,,,
28/02/2012,0.00000,0.00000,0.00,,,0.224009615,0.202410714,0.170539063,0.168218137,0.358796875,0.341097222,,,,
29/02/2012,,,,,,0.147586538,0.131517857,0.142731771,0.14002451,0.235640625,0.301560185,,,,
1/03/2012,,,,,,0.219801282,0.204029762,0.158481771,0.173473039,0.19465625,0.239768519,,,,
2/03/2012,,,,,,0.062490385,0.055232143,0.061135417,0.064137255,0.02871875,0.033625,,,,
3/03/2012,,,,,,0.012096154,0.008053571,0.014007812,0.013546569,0.019401042,0.024333333,,,,
4/03/2012,,,,,,0.158951923,0.145392857,0.102369792,0.10067402,0.187796875,0.18524537,,,,
5/03/2012,,,,,,0.194682692,0.178610119,0.093268229,0.094039216,0.083604167,0.201833333,,,,
6/03/2012,0.00000,0.00000,0.00,,,0.079057692,0.067434524,0.014033854,0.01639951,0.036078125,0.069189815,,,,
7/03/2012,,,,,,0.035429487,0.029154762,0.009994792,0.007693627,0.0271875,0.029949074,,,,
8/03/2012,,,,,,0.025955128,0.018241071,0.007692708,0.005058824,0.108041667,0.144375,,,,
9/03/2012,,,,,,0.049064103,0.041761905,0.023497396,0.023411765,0.18309375,0.327569444,,,,
10/03/2012,,,,,,0.059211538,0.049044643,0.051192708,0.049365196,0.178520833,0.325902778,,,,
11/03/2012,,,,,,0.109304487,0.096785714,0.073411458,0.070688725,0.242713542,0.374833333,,,,
12/03/2012,,,,,,0.090679487,0.106122024,0.029192708,0.028946078,0.320927083,0.369694444,,,,
13/03/2012,0.00000,0.00000,0.00,,,0.156503205,0.14347619,0.051380208,0.048830882,0.335614583,0.353384259,,,,
14/03/2012,,,,,,0.124858974,0.118047619,0.064578125,0.060485294,0.267484375,0.295564815,,,,
15/03/2012,,,,,,0.086740385,0.085077381,0.075632812,0.071529412,0.234375,0.252717593,,,,
16/03/2012,,,,,,0.162246795,0.14633631,0.112625,0.106,0.470552083,0.467430556,,,,
17/03/2012,,,,,,0.077807692,0.066889881,0.050015625,0.051796569,0.216833333,0.219578704,,,,
18/03/2012,,,,,,0.046810897,0.040392857,0.010432292,0.007512255,0.026526042,0.027814815,,,,
19/03/2012,,,,,,0.024932692,0.018294643,0.007875,0.005529412,0.022390625,0.023680556,,,,
20/03/2012,0.00000,0.00000,0.00,,,0.034801282,0.028886905,0.017377604,0.015590686,0.072541667,0.074259259,,,,
21/03/2012,,,,,,0.063650641,0.053675595,0.077161458,0.07079902,0.158166667,0.160351852,,,,
22/03/2012,,,,,,0.026637821,0.018235119,0.022697917,0.020598039,0.064630208,0.070546296,,,,
23/03/2012,,,,,,0.029429487,0.01939881,0.016588542,0.013377451,0.11509375,0.112740741,,,,
24/03/2012,,,,,,0.039785256,0.032053571,0.024994792,0.022816176,0.092770833,0.092458333,,,,
25/03/2012,,,,,,0.039794872,0.031738095,0.033453125,0.030308824,0.115583333,0.111583333,,,,
26/03/2012,,,,,,0.033663462,0.028958333,0.016039063,0.013036765,0.078484375,0.087541667,,,,
27/03/2012,0.00000,0.00000,0.00,,,0.155445513,0.139497024,0.0678125,0.062772059,0.222515625,0.202791667,,,,
28/03/2012,,,,,,0.148012821,0.14277381,0.028765625,0.026544118,0.234072917,0.218856481,,,,
29/03/2012,,,,,,0.202147436,0.181175595,0.091341146,0.083968137,0.272869792,0.255407407,,,,
30/03/2012,,,,,,0.065278846,0.055190476,0.0825625,0.079,0.304682292,0.289347222,,,,
31/03/2012,,,,,,0.127980769,0.112625,0.10175,0.096607843,0.329640625,0.329564815,,,,
1/04/2012,,,,,,0.136961538,0.120107143,0.146541667,0.136095588,0.419052083,0.396231481,,,,
2/04/2012,,,,,,0.171391026,0.151863095,0.128263021,0.121865196,0.436177083,0.406555556,,,,
3/04/2012,0.00000,0.00000,0.00,,,0.233253205,0.209949405,0.118294271,0.112571078,0.501682292,0.458939815,,,,
4/04/2012,,,,,,0.21586859,0.214125,0.087182292,0.08857598,0.409817708,0.37450463,,,,
5/04/2012,,,,,,0.208323718,0.202214286,0.056236979,0.060137255,0.3351875,0.3085,,,,
6/04/2012,,,,,,0.225935897,0.21372619,0.080255208,0.077887255,0.297953125,0.274625,,,,
7/04/2012,,,,,,0.110391026,0.101934524,0.039927083,0.045960784,0.133494792,0.124759259,,,,
8/04/2012,,,,,,0.059554487,0.057375,0.040661458,0.046137255,0.128614583,0.120101852,,,,
9/04/2012,,,,,,0.040012821,0.029494048,0.0291875,0.025823529,0.088588542,0.085078704,,,,
10/04/2012,0.00000,30.00000,0.00,,,0.024182692,0.01539881,0.009679687,0.006115196,0.027859375,0.027203704,,,,
11/04/2012,,,,,,0.030105769,0.026178571,0.008606771,0.004705882,0.045994792,0.049143519,,,,
12/04/2012,,,,,,0.043474359,0.035967262,0.032877604,0.028372549,0.121046875,0.141305556,,,,
13/04/2012,,,,,,0.107727564,0.093214286,0.07125,0.065997549,0.262104167,0.296712963,,,,
14/04/2012,,,,,,0.10399359,0.09014881,0.080348958,0.072598039,0.3986875,0.386828704,,,,
15/04/2012,,,,,,0.084891026,0.073136905,0.0630625,0.056458333,0.36140625,0.357967593,,,,
16/04/2012,,,,,,0.047788462,0.035824405,0.038440104,0.036598039,0.202708333,0.230523148,,,,
17/04/2012,0.00000,0.00000,0.00,,,0.011474359,0.002068452,0.007619792,0.005129902,0.030765625,0.055935185,,,,
18/04/2012,,,,,,0.023416667,0.013630952,0.013708333,0.009801471,0.038578125,0.035958333,,,,
19/04/2012,,,,,,0.073698718,0.06091369,0.073651042,0.065504902,0.156177083,0.141671296,,,,
20/04/2012,,,,,,0.170150641,0.155235119,0.120856771,0.110151961,0.304098958,0.285592593,,,,
21/04/2012,,,,,,0.190076923,0.174208333,0.169432292,0.157833333,0.402171875,0.380097222,,,,
22/04/2012,,,,,,0.174567308,0.156071429,0.153260417,0.140946078,0.348760417,0.326810185,,,,
23/04/2012,,,,,,0.093695513,0.082833333,0.055614583,0.052453431,0.171427083,0.170884259,,,,
24/04/2012,0.00000,0.00000,0.00,,,0.052134615,0.042693452,0.03190625,0.026566176,0.082723958,0.078518519,,,,
25/04/2012,,,,,,0.021461538,0.011559524,0.028992188,0.023789216,0.04665625,0.043361111,,,,
26/04/2012,,,,,,0.023253205,0.013529762,0.0276875,0.026196078,0.077802083,0.097361111,,,,
27/04/2012,,,,,,0.065919872,0.053401786,0.052614583,0.046414216,0.15365625,0.144731481,,,,
28/04/2012,,,,,,0.026528846,0.018407738,0.023109375,0.018588235,0.127,0.134824074,,,,
29/04/2012,,,,,,0.019108974,0.011327381,0.014739583,0.010487745,0.038161458,0.037675926,,,,
30/04/2012,,,,,,0.035528846,0.025345238,0.039627604,0.034372549,0.110854167,0.101944444,,,,
1/05/2012,0.00000,0.00000,0.00,,,0.094096154,0.084372024,0.056130208,0.049588235,0.114697917,0.106148148,,,,
2/05/2012,,,,,,0.090830128,0.091758929,0.087395833,0.07985049,0.244052083,0.222444444,,,,
3/05/2012,,,,,,0.056583333,0.044547619,0.065315104,0.05807598,0.292822917,0.290263889,,,,
4/05/2012,,,,,,0.045503205,0.034136905,0.044713542,0.037973039,0.1856875,0.222402778,,,,
5/05/2012,,,,,,0.020057692,0.012729167,0.015291667,0.011122549,0.038911458,0.065523148,,,,
6/05/2012,,,,,,0.025060897,0.016217262,0.039940104,0.035845588,0.094244792,0.085300926,,,,
7/05/2012,,,,,,0.017695513,0.00841369,0.01525,0.011541667,0.067229167,0.061625,,,,
8/05/2012,0.00000,0.00000,0.00,,,0.035275641,0.025282738,0.038385417,0.033196078,0.123583333,0.114671296,,,,
9/05/2012,,,,,,0.044653846,0.034547619,0.068247396,0.061710784,0.188635417,0.169013889,,,,
10/05/2012,,,,,,0.070855769,0.058366071,0.109052083,0.100830882,0.248213542,0.229444444,,,,
11/05/2012,,,,,,0.049823718,0.037508929,0.109044271,0.10585049,0.206317708,0.204263889,,,,
12/05/2012,,,,,,0.040016026,0.027997024,0.053007813,0.051352941,0.191213542,0.191138889,,,,
13/05/2012,,,,,,0.017144231,0.007494048,0.019822917,0.015382353,0.049401042,0.053162037,,,,
14/05/2012,,,,,,0.03011859,0.021758929,0.028252604,0.024546569,0.058989583,0.056287037,,,,
15/05/2012,0.00000,0.00000,0.00,,,0.028839744,0.01997619,0.03409375,0.030460784,0.106494792,0.100939815,,,,
16/05/2012,,,,,,0.030301282,0.020758929,0.033315104,0.029014706,0.111348958,0.101421296,,,,
17/05/2012,,,,,,0.09288141,0.078639881,0.0670625,0.060169118,0.184932292,0.163717593,,,,
18/05/2012,,,,,,0.083025641,0.069202381,0.073242188,0.066115196,0.196838542,0.176490741,,,,
19/05/2012,,,,,,0.038089744,0.027083333,0.041351563,0.037281863,0.122947917,0.108393519,,,,
20/05/2012,,,,,,0.034323718,0.024827381,0.023143229,0.019147059,0.082046875,0.089041667,,,,
21/05/2012,,,,,,0.093426282,0.079434524,0.067640625,0.060607843,0.14996875,0.136958333,,,,
22/05/2012,0.00000,0.00000,0.00,,,0.034589744,0.024241071,0.036182292,0.032421569,0.109302083,0.101481481,,,,
23/05/2012,,,,,,0.046682692,0.036026786,0.062065104,0.054656863,0.116296875,0.108893519,,,,
24/05/2012,,,,,,0.014730769,0.004550595,0.0155625,0.012723039,0.087578125,0.075638889,,,,
25/05/2012,,,,,,0.005205128,-0.003675595,0.005960938,0.002632353,0.051557292,0.045277778,,,,
26/05/2012,,,,,,0.013185897,0.00397619,0.017411458,0.01345098,0.072203125,0.069944444,,,,
27/05/2012,,,,,,0.022333333,0.012595238,0.024322917,0.020022059,0.072744792,0.08162963,,,,
28/05/2012,,,,,,0.022179487,0.012089286,0.01928125,0.015470588,0.042494792,0.042875,,,,
29/05/2012,0.00000,0.00000,0.00,,,0.02086859,0.010889881,0.018731771,0.014335784,0.075614583,0.066976852,,,,
30/05/2012,,,,,,0.036349359,0.026285714,0.028375,0.023470588,0.099291667,0.087268519,,,,
31/05/2012,,,,,,0.103442308,0.087922619,0.071505208,0.064240196,0.1698125,0.148944444,,,,
1/06/2012,,,,,,0.05536859,0.042863095,0.04759375,0.042622549,0.161598958,0.141199074,,,,
2/06/2012,,,,,,0.041298077,0.029824405,0.082851562,0.076272059,0.167145833,0.146935185,,,,
3/06/2012,,,,,,0.027772436,0.016613095,0.059578125,0.05582598,0.166104167,0.146314815,,,,
4/06/2012,,,,,,0.016173077,0.006544643,0.026083333,0.023720588,0.132489583,0.117981481,,,,
5/06/2012,0.00000,0.00000,0.00,,,0.014717949,0.004681548,0.015932292,0.012178922,0.041494792,0.036439815,,,,
6/06/2012,,,,,,0.010304487,0.000854167,0.010182292,0.006583333,0.025875,0.020222222,,,,
7/06/2012,,,,,,0.014025641,0.004229167,0.012119792,0.008821078,0.042526042,0.036601852,,,,
8/06/2012,,,,,,0.037923077,0.029645833,0.048854167,0.042987745,0.0953125,0.082611111,,,,
9/06/2012,,,,,,0.040413462,0.0308125,0.051434896,0.045644608,0.1395625,0.120722222,,,,
10/06/2012,,,,,,0.030439103,0.01983631,0.035122396,0.030468137,0.091682292,0.083273148,,,,
11/06/2012,,,,,,0.018461538,0.0105,0.00925,0.005941176,0.030375,0.024222222,,,,
12/06/2012,0.00000,0.00000,0.00,,,0.028525641,0.019416667,0.013611979,0.010458333,0.037125,0.051,,,,
13/06/2012,,,,,,0.025355769,0.016116071,0.026578125,0.022485294,0.079151042,0.153523148,,,,
14/06/2012,,,,,,0.063214744,0.052985119,0.068322917,0.061362745,0.121796875,0.201606481,,,,
15/06/2012,,,,,,0.09900641,0.083577381,0.11025,0.101176471,0.183442708,0.19050463,,,,
16/06/2012,,,,,,0.067916667,0.056565476,0.045559896,0.043291667,0.07175,0.092,,,,
17/06/2012,,,,,,0.023253205,0.013306548,0.02078125,0.017205882,0.062098958,0.065310185,,,,
18/06/2012,,,,,,0.022977564,0.013479167,0.028721354,0.024384804,0.082109375,0.075092593,,,,
19/06/2012,,,,,,0.012538462,0.002928571,0.019861979,0.015693627,0.06459375,0.057532407,,,,
20/06/2012,20.00000,350.00000,0.00,,,0.035766026,0.025354167,0.046216146,0.04067402,0.112,0.097439815,,,,
21/06/2012,,,,,,0.015964744,0.00622619,0.031179688,0.026522059,0.106390625,0.092347222,,,,
22/06/2012,,,,,,0.008807692,-6.25E-05,0.008440104,0.005291667,0.039546875,0.036467593,,,,
23/06/2012,,,,,,0.012554487,0.003514881,0.020283854,0.016443627,0.076786458,0.071925926,,,,
24/06/2012,,,,,,0.011961538,0.003014881,0.018880208,0.014526961,0.06303125,0.056800926,,,,
25/06/2012,,,,,,0.017147436,0.008964286,0.025666667,0.021615196,0.104020833,0.090444444,,,,
26/06/2012,0.00000,0.00000,0.00,,,0.01774359,0.007955357,0.014255208,0.010473039,0.097817708,0.090083333,,,,
27/06/2012,,,,,,0.033528846,0.023613095,0.026299479,0.022046569,0.180348958,0.202611111,,,,
28/06/2012,,,,,,0.06275,0.048267857,0.068927083,0.061990196,0.215072917,0.248162037,,,,
29/06/2012,,,,,,0.061641026,0.048431548,0.068757813,0.061772059,0.250651042,0.231527778,,,,
30/06/2012,,,,,,0.037983974,0.02721131,0.056210937,0.052012255,0.186651042,0.184791667,,,,
1/07/2012,,,,,,0.009583333,6.54762E-05,0.010346354,0.006730392,0.0946875,0.090180556,,,,
2/07/2012,,,,,,0.011586538,0.002383929,0.01890625,0.014355392,0.043125,0.037990741,,,,
3/07/2012,0.00000,65.00000,0.00,,,0.018358974,0.009482143,0.021125,0.017090686,0.05375,0.050925926,,,,
4/07/2012,,,,,,0.008762821,0.000142857,0.007861979,0.00445098,0.031239583,0.026430556,,,,
5/07/2012,,,,,,0.013410256,0.004264881,0.0186875,0.014566176,0.035192708,0.031171296,,,,
6/07/2012,,,,,,0.01800641,0.008122024,0.013992187,0.010191176,0.042140625,0.040268519,,,,
7/07/2012,,,,,,0.024657051,0.014627976,0.036096354,0.030443627,0.085770833,0.074560185,,,,
8/07/2012,,,,,,0.087682692,0.073988095,0.081994792,0.074112745,0.175713542,0.154851852,,,,
9/07/2012,,,,,,0.048214744,0.037300595,0.063023438,0.056838235,0.196567708,0.17249537,,,,
10/07/2012,,,,,,0.019666667,0.009997024,0.03903125,0.038857843,0.142916667,0.138425926,,,,
11/07/2012,,,,,,0.055673077,0.043904762,0.043658854,0.038147059,0.13265625,0.12775463,,,,
12/07/2012,,,,,,0.023487179,0.013282738,0.025747396,0.022941176,0.0644375,0.057833333,,,,
13/07/2012,,,,,,0.028878205,0.019794643,0.033770833,0.030313725,0.073380208,0.066902778,,,,
14/07/2012,,,,,,0.028384615,0.018107143,0.019958333,0.015843137,0.081942708,0.071175926,,,,
15/07/2012,,,,,,0.014073718,0.004142857,0.020401042,0.015823529,0.054614583,0.051666667,,,,
16/07/2012,,,,,,0.031570513,0.022755952,0.052828125,0.046887255,0.109067708,0.09875463,,,,
17/07/2012,0.00000,0.00000,0.00,,,0.080458333,0.067598214,0.07459375,0.067441176,0.195828125,0.172601852,,,,
18/07/2012,,,,,,0.050035256,0.040157738,0.057375,0.052879902,0.126546875,0.109597222,,,,
19/07/2012,,,,,,0.014474359,0.004675595,0.020286458,0.017666667,0.051796875,0.045847222,,,,
20/07/2012,,,,,,0.018115385,0.008535714,0.017976563,0.013786765,0.040239583,0.035337963,,,,
21/07/2012,,,,,,0.01325,0.004431548,0.008260417,0.004259804,0.028526042,0.02212963,,,,
22/07/2012,,,,,,0.024048077,0.014815476,0.014260417,0.010362745,0.036572917,0.029611111,,,,
